passenger_name,tpep_pickup_datetime,tpep_dropoff_datetime,payment_method,passenger_count,trip_distance,fare_amount,tip_amount,tolls_amount
Mr. Richard Carpenter,5.4,2017-05-05 23:29:51,Card,3,0.71,5.5,1.36,0.0
Kevin Erickson,9.05,2017-03-28 08:56:05,Card,2,1.41,8.0,1.76,0.0
Michelle Williams,8.733333333333333,2017-12-16 01:46:41,Cash,2,1.87,8.5,0.0,0.0
Samuel Figueroa,15.533333333333333,2017-01-23 20:03:24,Cash,2,3.1,13.0,3.7,0.0
Michael Ball,8.233333333333333,2017-06-13 00:38:41,Card,1,1.7,8.0,1.85,0.0
Debbie Hawkins,4.983333333333333,2017-06-27 17:30:20,Cash,1,0.3,5.0,1.36,0.0
Megan Rojas,24.5,2017-11-18 01:58:45,Cash,1,4.36,19.5,0.0,0.0
Christina Shelton,4.8,2017-05-24 06:16:12,Card,1,1.93,7.0,1.0,0.0
Colleen Owen,3.7666666666666666,2017-09-22 11:46:10,Card,1,0.6,4.5,0.79,0.0
Aaron Nichols,32.016666666666666,2017-11-07 15:25:34,Card,1,5.38,25.0,0.0,0.0
Katie Macias,10.85,2017-05-02 10:01:55,Card,1,1.0,8.0,0.0,0.0
Kaitlyn Williams,9.3,2017-03-03 16:46:14,Cash,5,1.2,7.5,0.0,0.0
Lawrence Patel,9.383333333333333,2017-10-16 20:30:36,Cash,1,1.2,7.5,2.2,0.0
Brittany Hanson,9.966666666666667,2017-12-26 17:22:05,Cash,1,1.97,9.0,3.24,0.0
Kristy Roberts,29.033333333333335,2017-03-08 12:22:54,Card,1,4.6,20.5,6.0,0.0
Makayla Wallace,10.1,2017-01-25 15:11:17,Card,1,1.98,9.5,2.06,0.0
Sandra Butler,13.25,2017-05-12 22:27:43,Card,1,1.68,10.0,2.26,0.0
Alicia Daniels,19.666666666666668,2017-04-06 12:29:34,Cash,1,1.7,12.5,2.65,0.0
Kenneth Norris,9.166666666666666,2017-07-02 10:24:40,Cash,6,1.88,9.0,1.96,0.0
Ryan Rowe,17.883333333333333,2017-10-17 20:27:09,Cash,1,3.6,15.5,2.0,0.0
Jennifer Harrison,10.383333333333333,2017-03-13 10:57:29,Cash,3,1.57,8.5,2.0,0.0
Karen Clarke,5.716666666666667,2017-02-16 18:52:55,Card,1,1.29,7.0,0.0,0.0
Tamara Cardenas MD,14.166666666666666,2017-06-11 00:30:08,Card,2,1.94,10.5,1.77,0.0
Ralph Goodwin,11.15,2017-01-05 11:22:56,Card,1,0.6,8.5,0.0,0.0
Cody Ramirez,23.783333333333335,2017-08-10 18:44:53,Card,1,3.21,16.5,4.58,0.0
Terry Blackburn,10.116666666666667,2017-01-20 20:14:37,Cash,1,0.9,7.5,2.2,0.0
Robert David,11.6,2017-09-17 00:27:53,Card,1,2.6,10.5,2.35,0.0
Kayla Johnson,26.133333333333333,2017-02-17 23:08:52,Card,1,4.2,19.0,1.7,0.0
Johnathan Vaughn,12.133333333333333,2017-10-12 19:05:28,Card,1,1.57,9.5,2.26,0.0
Dawn Beasley,12.966666666666667,2017-06-15 09:09:06,Cash,3,1.5,9.5,2.05,0.0
Robert Peterson,3.1,2017-08-03 11:13:02,Card,6,0.38,4.0,0.0,0.0
Ian Klein,3.066666666666667,2017-10-05 21:59:50,Cash,2,0.7,4.5,1.0,0.0
Ruben Wall,2.95,2017-05-03 04:54:34,Card,1,0.8,4.5,1.15,0.0
Tanya Raymond,17.5,2017-03-19 01:25:08,Cash,1,4.2,16.0,0.0,0.0
Nancy Mason,5.65,2017-11-26 20:35:52,Card,1,1.1,6.0,1.2,0.0
Francis Rodriguez,2.85,2017-12-03 21:23:23,Cash,6,1.35,5.5,1.36,0.0
Shelley Mendoza,22.933333333333334,2017-12-07 01:16:57,Card,2,3.71,16.5,4.45,0.0
Chad Miller,23.833333333333332,2017-05-02 18:06:59,Card,1,3.84,16.5,0.0,0.0
Amanda Smith,13.183333333333334,2017-01-11 22:24:06,Cash,1,1.9,10.5,0.0,0.0
Gary Dougherty,5.333333333333333,2017-01-15 22:12:14,Card,1,1.3,6.5,0.0,0.0
Anthony Salazar,10.283333333333333,2017-01-05 18:23:09,Cash,2,0.8,7.5,0.0,0.0
Rebecca Johnson,3.45,2017-05-16 18:43:07,Card,5,0.8,5.0,1.36,0.0
Andrea Farley,9.5,2017-07-11 22:06:06,Cash,1,1.94,9.0,0.0,0.0
Jonathan Martin,3.6,2017-07-08 09:46:21,Card,1,0.4,4.5,2.5,0.0
Bruce Simmons,17.916666666666668,2017-08-07 00:04:25,Card,1,4.8,17.0,3.65,0.0
Joshua Chang,10.166666666666666,2017-09-09 23:56:53,Cash,2,1.2,8.0,1.0,0.0
Robert Berger,1.1833333333333333,2017-10-14 17:12:39,Cash,2,0.2,3.0,0.0,0.0
Dylan Harrell,4.533333333333333,2017-01-20 09:49:43,Card,1,0.5,5.0,1.15,0.0
Jenny Matthews,19.95,2017-01-05 21:27:10,Cash,5,5.39,19.5,5.2,0.0
Monica Brandt MD,6.733333333333333,2017-05-22 12:46:04,Card,1,0.81,6.0,0.0,0.0
Linda Smith,5.466666666666667,2017-08-11 20:00:45,Card,1,1.14,6.0,1.95,0.0
Amber Moody MD,36.6,2017-05-03 17:24:15,Card,2,4.4,23.5,5.0,0.0
Diana Hill DDS,8.833333333333334,2017-02-17 14:17:17,Card,1,2.16,9.0,0.0,0.0
Michael Lopez,11.966666666666667,2017-03-03 09:31:25,Card,1,1.0,9.0,1.95,0.0
David Prince,11.866666666666667,2017-04-17 11:59:23,Card,1,2.38,10.5,0.0,0.0
John Davidson,18.533333333333335,2017-02-07 18:35:39,Card,1,3.9,15.5,2.5,0.0
David Johnson,6.483333333333333,2017-02-06 07:25:11,Cash,1,1.34,6.5,0.5,0.0
Maria Woodard,4.333333333333333,2017-06-25 15:08:17,Cash,1,1.2,5.5,1.26,0.0
Nicole Wu,11.133333333333333,2017-03-10 08:50:46,Card,1,1.5,9.0,0.0,0.0
Michael Silva,4.816666666666666,2017-08-26 00:03:01,Cash,4,0.76,5.0,0.0,0.0
Traci Drake,26.3,2017-10-24 18:50:47,Card,1,5.8,21.5,5.82,0.0
Tina Mendez,6.966666666666667,2017-10-26 22:55:16,Card,1,1.53,7.0,1.0,0.0
Joseph Keller,3.1333333333333333,2017-06-13 08:07:03,Card,2,0.47,4.0,1.2,0.0
Paul Klein,10.4,2017-06-21 08:43:39,Cash,1,1.01,8.0,1.76,0.0
Bryan Rodriguez,8.5,2017-06-24 17:04:48,Cash,1,0.67,7.0,0.0,0.0
Rachel Duke,22.466666666666665,2017-02-21 08:15:56,Card,1,3.21,16.5,3.46,0.0
William Hill,4.316666666666666,2017-01-02 10:15:30,Card,1,1.19,5.5,1.0,0.0
Rebecca Williams,24.4,2017-02-27 09:57:38,Card,1,1.8,14.5,0.0,0.0
John Morrow,18.5,2017-03-21 13:49:26,Cash,1,1.9,12.5,3.3,0.0
Brian Madden,18.083333333333332,2017-05-15 17:24:02,Cash,2,2.17,12.5,2.86,0.0
Jose Jones,7.2,2017-05-06 12:02:47,Cash,4,0.7,6.0,0.0,0.0
Angela White,3.1666666666666665,2017-11-18 13:24:48,Cash,1,0.88,5.0,1.74,0.0
Hannah Harris,10.6,2017-05-20 04:02:16,Cash,2,2.0,9.0,2.55,0.0
James Robinson,3.6,2017-08-25 13:44:29,Cash,2,0.3,4.5,0.0,0.0
Mr. Andrew Miller Jr.,10.85,2017-08-09 14:47:27,Cash,1,1.2,8.5,1.85,0.0
Jill White,6.7,2017-12-21 12:25:40,Cash,3,0.5,6.0,1.35,0.0
David Lewis,15.383333333333333,2017-02-21 16:29:38,Cash,1,5.67,17.5,3.0,0.0
Dustin Walker,2.7,2017-04-14 16:05:55,Cash,6,0.65,4.0,1.74,0.0
Susan Oneal,4.4,2017-04-18 19:06:54,Card,1,0.93,5.5,2.19,0.0
Rachel Page,11.383333333333333,2017-02-17 11:18:44,Card,1,1.1,8.5,1.85,0.0
Tracey Rodriguez,8.866666666666667,2017-09-02 10:04:06,Card,1,1.6,8.0,0.0,0.0
Alice Hardy,4.5,2017-10-31 22:38:21,Cash,1,1.1,5.5,0.0,0.0
Aaron Green,4.3,2017-08-22 13:35:36,Cash,6,0.72,5.0,0.0,0.0
Megan Dean,6.35,2017-08-07 08:31:34,Card,1,0.8,6.0,0.0,0.0
Steven Perez,1.6,2017-08-16 20:58:11,Card,1,0.3,3.5,1.0,0.0
Susan Watson,5.083333333333333,2017-11-02 03:43:21,Card,1,1.2,6.0,1.0,0.0
David Harvey,23.983333333333334,2017-11-18 22:38:13,Cash,1,4.6,19.0,0.0,0.0
James Murphy,16.183333333333334,2017-09-09 20:56:10,Card,1,1.2,11.0,2.46,0.0
Steven Caldwell,10.833333333333334,2017-08-02 22:59:17,Card,1,1.5,9.0,2.05,0.0
Kelly Mccarthy,2.15,2017-05-24 15:18:17,Cash,2,2.9,3.5,1.0,0.0
Michelle Hill,28.316666666666666,2017-04-13 18:56:21,Card,1,5.3,21.0,3.0,0.0
Zoe Dorsey,14.783333333333333,2017-09-07 13:25:42,Card,1,1.49,10.0,2.0,0.0
Ian Tanner,8.55,2017-11-16 13:33:20,Card,1,0.96,7.0,1.95,0.0
Thomas Smith,2.566666666666667,2017-04-01 19:21:43,Cash,6,0.64,4.0,1.0,0.0
Lisa Perry,10.266666666666667,2017-02-03 11:49:13,Cash,1,0.9,8.0,1.75,0.0
Kylie Gordon,2.8666666666666667,2017-11-10 06:19:09,Cash,6,0.81,4.5,0.0,0.0
Warren Crawford,14.516666666666667,2017-01-06 18:01:33,Cash,1,2.2,11.5,1.0,0.0
Steven Daniel,10.55,2017-11-17 16:47:24,Cash,1,1.66,8.5,0.0,0.0
Nathan Smith,5.116666666666666,2017-06-09 20:21:23,Card,6,0.75,5.5,1.7,0.0
Debra Allen,14.016666666666667,2017-05-26 08:18:22,Card,1,3.2,12.5,0.0,0.0
Kimberly Carpenter,3.3333333333333335,2017-03-03 08:38:50,Card,5,0.54,4.0,0.0,0.0
Robert Grimes,4.9,2017-10-25 07:38:49,Card,1,0.63,5.0,0.0,0.0
Justin Martin,4.483333333333333,2017-05-10 19:24:15,Card,6,1.09,6.0,1.0,0.0
Kevin Schaefer,4.35,2017-12-28 21:10:37,Cash,2,1.13,5.5,1.36,0.0
Steven Harrington,13.15,2017-03-18 18:33:45,Card,2,1.4,9.5,2.06,0.0
Mr. Jason Saunders,8.35,2017-06-08 20:33:48,Cash,2,1.2,7.0,1.65,0.0
Nicholas Bailey,11.916666666666666,2017-07-15 21:36:51,Card,1,1.4,9.0,2.05,0.0
Megan Rodgers,19.683333333333334,2017-01-04 16:21:42,Card,1,2.4,13.5,2.0,0.0
Michael Durham Jr.,24.316666666666666,2017-06-08 16:21:50,Cash,2,6.08,20.0,0.0,0.0
Ruth Hernandez,11.233333333333333,2017-06-23 12:10:41,Card,1,0.68,8.5,1.86,0.0
Aaron Hill,6.066666666666666,2017-02-22 20:32:15,Cash,1,1.3,6.5,1.55,0.0
Randy Valencia,5.433333333333334,2017-01-15 02:44:08,Card,5,1.11,6.0,1.46,0.0
Nicole Robinson,7.183333333333334,2017-01-30 07:22:19,Card,1,1.6,7.5,0.0,0.0
Maria Brown,7.9,2017-09-15 13:57:27,Card,5,0.97,6.5,4.0,0.0
Bradley Dean,4.716666666666667,2017-11-19 15:55:03,Cash,3,1.0,5.5,0.7,0.0
Justin Ryan,5.433333333333334,2017-04-03 08:02:26,Cash,5,1.07,5.5,0.0,0.0
Nicholas Crawford,12.466666666666667,2017-04-24 17:18:13,Card,1,1.31,8.5,0.0,0.0
Brian Young,16.566666666666666,2017-01-08 15:33:01,Cash,1,4.5,16.5,3.45,0.0
Elizabeth Arnold,20.3,2017-01-08 15:02:01,Cash,1,3.7,15.5,3.25,0.0
Nicholas Lopez MD,8.383333333333333,2017-12-05 08:27:18,Cash,1,2.2,9.0,0.0,0.0
Morgan Campbell,5.883333333333334,2017-04-16 21:35:06,Card,1,0.91,6.0,1.46,0.0
Ashley Cuevas,4.15,2017-10-19 00:50:08,Card,1,0.9,5.0,0.5,0.0
Marco Hoffman,25.083333333333332,2017-06-29 10:39:20,Card,1,1.8,16.0,0.0,0.0
Allison Williams,15.3,2017-04-13 20:03:49,Cash,1,1.7,11.0,0.0,0.0
Carl Webb,19.8,2017-09-05 21:43:21,Cash,6,3.66,16.0,0.0,0.0
Timothy Mcdonald,6.1,2017-05-13 01:57:02,Card,1,1.0,6.0,0.0,0.0
Leah Cox,31.783333333333335,2017-10-16 13:44:43,Cash,1,4.24,22.5,4.0,0.0
Colin Schmidt,13.8,2017-03-18 20:20:44,Cash,1,1.0,10.0,2.8,0.0
Michael Trevino,8.0,2017-05-10 15:52:09,Card,1,0.62,6.5,0.0,0.0
Joshua Christian,9.6,2017-03-28 13:49:48,Card,1,1.8,8.5,1.86,0.0
Caleb Mitchell,4.766666666666667,2017-02-14 21:16:12,Cash,1,0.59,5.0,0.0,0.0
Catherine Hunter,28.033333333333335,2017-09-18 09:02:29,Card,1,1.2,16.5,3.45,0.0
Crystal Carlson,15.616666666666667,2017-12-07 17:09:31,Card,3,2.42,11.5,2.66,0.0
Michelle Smith,11.766666666666667,2017-11-22 23:19:15,Cash,1,3.27,12.0,3.32,0.0
Justin Jones,29.833333333333332,2017-03-18 20:14:20,Cash,3,4.1,20.0,0.0,0.0
Erica Mahoney,3.4,2017-11-22 22:13:09,Card,1,0.38,4.0,0.0,0.0
Matthew Williams,18.9,2017-10-27 09:01:48,Card,1,3.04,14.0,2.96,0.0
Eric Kidd,7.533333333333333,2017-10-26 14:49:34,Card,1,0.6,6.0,1.0,0.0
William Wilson,32.11666666666667,2017-01-10 22:35:49,Card,1,0.0,29.5,6.15,0.0
Krista Smith,26.7,2017-12-27 15:39:48,Cash,2,3.9,19.0,0.0,0.0
Rachel Gregory,9.366666666666667,2017-08-19 23:00:43,Cash,1,1.6,8.0,0.0,0.0
Valerie Roberts,2.966666666666667,2017-04-19 13:02:18,Cash,1,0.3,4.0,0.95,0.0
Jason Vincent MD,4.983333333333333,2017-10-09 23:21:24,Card,1,1.39,6.0,1.46,0.0
Jeffrey Raymond,9.55,2017-08-09 10:58:25,Card,1,0.92,7.5,0.0,0.0
Taylor Smith,14.816666666666666,2017-11-01 07:57:29,Card,1,1.45,11.5,2.46,0.0
Melissa Harris,8.216666666666667,2017-08-16 20:25:48,Cash,3,1.15,7.0,1.66,0.0
Steven Gibbs,17.716666666666665,2017-11-12 12:50:38,Card,1,2.22,13.0,2.0,0.0
Madeline Johnson,5.466666666666667,2017-11-22 09:19:03,Cash,1,0.9,5.5,1.25,0.0
Mrs. Heather Lynch PhD,10.183333333333334,2017-01-14 01:26:07,Cash,2,1.99,9.0,1.0,0.0
Kim Frost,4.683333333333334,2017-04-14 21:06:22,Cash,1,0.71,5.0,0.0,0.0
Luke Yu,5.25,2017-10-08 09:29:53,Card,1,1.3,6.5,0.0,0.0
Stephen Garcia,12.6,2017-05-02 12:27:06,Cash,2,0.61,8.5,1.86,0.0
David Williams,15.983333333333333,2017-01-08 18:18:08,Cash,1,4.26,15.5,3.26,0.0
Justin Williams,23.766666666666666,2017-02-14 15:26:24,Cash,1,2.3,16.5,0.0,0.0
Allison Cruz,47.53333333333333,2017-06-15 10:53:26,Card,1,4.1,28.0,0.0,0.0
Julie Miller,8.733333333333333,2017-06-03 23:39:34,Cash,1,1.3,8.0,2.75,0.0
Mr. Frederick Wyatt,5.9,2017-03-25 22:20:01,Cash,1,0.4,5.0,0.0,0.0
Michael Sellers,22.55,2017-09-27 10:21:56,Cash,1,3.05,15.5,3.26,0.0
Robert Moody,7.433333333333334,2017-11-26 19:33:18,Card,1,1.41,7.5,1.66,0.0
Kenneth Diaz,15.666666666666666,2017-10-06 18:30:18,Card,1,0.53,10.5,2.46,0.0
Jason Parker,26.866666666666667,2017-05-09 08:39:52,Card,1,3.38,18.5,3.86,0.0
Karen Harris,30.8,2017-05-18 08:50:08,Cash,1,4.0,20.5,5.3,0.0
Michael Williams,8.133333333333333,2017-06-12 21:13:21,Card,1,2.1,9.0,0.0,0.0
Robert Ford,17.433333333333334,2017-04-15 19:56:50,Cash,1,2.7,13.5,2.85,0.0
Eugene Palmer,20.883333333333333,2017-04-26 14:11:38,Card,1,1.8,13.5,0.0,0.0
Jeremy Orr,12.466666666666667,2017-11-19 12:39:03,Card,1,2.5,11.0,2.95,0.0
Dr. Sharon Rodriguez,7.033333333333333,2017-05-14 11:22:13,Card,3,0.8,6.5,1.46,0.0
Drew Thomas,9.3,2017-02-16 23:20:22,Card,5,2.33,10.0,2.26,0.0
Jessica Harrison,3.3666666666666667,2017-04-22 02:06:40,Cash,2,1.11,5.0,1.26,0.0
Stephanie Parker,13.55,2017-02-26 15:47:46,Cash,1,1.25,9.5,0.0,0.0
Michael Alvarez,12.633333333333333,2017-06-03 02:40:52,Cash,2,2.1,10.0,0.0,0.0
Bailey Swanson,1.25,2017-07-14 00:36:39,Cash,1,0.2,3.0,1.25,0.0
Shannon Smith,20.866666666666667,2017-10-19 18:52:09,Cash,1,1.3,13.0,3.7,0.0
Linda Mueller,23.05,2017-03-01 11:22:09,Card,1,1.16,14.0,0.0,0.0
James Reyes,7.833333333333333,2017-02-16 18:16:10,Card,4,1.2,7.0,1.5,0.0
Laura Jordan DDS,2.15,2017-02-27 20:37:32,Cash,1,1.8,3.5,0.0,0.0
Kim Barton,14.283333333333333,2017-05-15 19:02:27,Cash,1,1.04,9.5,0.0,0.0
Phyllis Weaver,5.866666666666666,2017-01-21 16:29:31,Card,2,0.9,6.0,1.36,0.0
Rhonda Martinez,17.9,2017-05-01 19:34:05,Cash,1,2.42,13.5,2.3,0.0
Sheila Castillo,27.65,2017-06-06 11:21:07,Card,1,4.0,19.0,3.95,0.0
Brian Chung,17.766666666666666,2017-03-22 19:43:15,Cash,1,2.7,13.0,2.95,0.0
Ronald Moore,16.616666666666667,2017-10-23 18:52:36,Cash,1,1.1,11.0,2.55,0.0
Joshua Duncan,12.466666666666667,2017-12-27 21:57:20,Cash,4,2.4,10.5,2.36,0.0
Brianna Davis,14.5,2017-09-23 21:38:28,Cash,1,1.89,11.0,2.46,0.0
Carrie Charles,22.983333333333334,2017-10-18 12:30:38,Cash,1,3.0,15.5,3.25,0.0
Douglas Bauer,19.85,2017-11-07 21:20:28,Card,1,3.5,15.5,3.35,0.0
Shannon Silva,16.083333333333332,2017-01-09 09:30:21,Card,1,0.8,10.5,2.25,0.0
Eric Wallace,9.283333333333333,2017-08-30 22:44:47,Cash,1,1.7,8.5,1.0,0.0
Kristen Johnson,8.7,2017-05-27 12:38:14,Cash,1,1.61,8.0,1.2,0.0
Keith Bonilla,5.233333333333333,2017-05-18 11:21:25,Cash,1,2.2,8.0,1.0,0.0
Jennifer Morales,30.766666666666666,2017-05-04 13:52:36,Card,5,4.69,23.0,4.0,0.0
Robin Mcguire,15.55,2017-12-20 14:32:22,Card,5,1.53,11.0,0.0,0.0
Ellen Rogers,22.466666666666665,2017-06-18 16:34:33,Card,1,3.79,16.5,3.46,0.0
Jerry Robinson,5.516666666666667,2017-07-12 23:08:26,Cash,3,1.04,6.0,0.0,0.0
Kathryn Hunt,5.466666666666667,2017-02-28 07:28:46,Card,1,1.2,6.5,1.45,0.0
Laurie Ferguson,8.583333333333334,2017-10-29 15:48:58,Card,1,1.5,7.5,1.0,0.0
Juan Murray,26.516666666666666,2017-05-20 00:35:37,Card,2,6.16,35.0,3.0,10.5
Brian Evans,5.716666666666667,2017-05-03 12:57:04,Cash,1,0.5,5.5,1.85,0.0
Mrs. Paula Jones,12.533333333333333,2017-01-19 06:42:15,Cash,1,3.4,12.5,0.0,0.0
Christopher Myers,11.166666666666666,2017-03-29 20:55:07,Card,1,1.04,8.5,2.45,0.0
Jessica Allen,2.9833333333333334,2017-05-22 20:54:07,Cash,1,0.8,4.5,1.15,0.0
Nicholas Martinez,5.033333333333333,2017-05-27 13:22:59,Card,1,1.11,5.5,0.0,0.0
Claudia Morgan,16.116666666666667,2017-01-12 19:26:57,Cash,1,4.6,16.0,3.55,0.0
James Mack,18.733333333333334,2017-09-04 00:27:09,Card,2,3.8,15.5,2.2,0.0
Shelly Myers,20.766666666666666,2017-07-01 20:37:04,Cash,4,4.08,16.5,3.56,0.0
Paula Chavez,11.766666666666667,2017-03-09 12:20:25,Cash,1,1.16,8.5,1.86,0.0
Elizabeth Pittman,10.633333333333333,2017-02-13 14:49:13,Card,2,4.4,15.0,2.0,0.0
Robert Brock,14.3,2017-11-09 17:33:51,Card,1,1.9,11.0,3.2,0.0
Sandra Williams,2.4,2017-04-24 12:10:43,Cash,1,0.53,4.0,0.96,0.0
Allen Patterson,16.333333333333332,2017-08-09 22:45:46,Cash,1,2.85,12.5,1.2,0.0
Nicholas Summers,6.833333333333333,2017-01-05 07:38:47,Cash,1,1.2,7.0,1.55,0.0
Pamela Marshall,12.033333333333333,2017-06-08 19:57:09,Card,1,1.21,9.0,0.0,0.0
Charles Gonzalez,9.65,2017-03-07 12:59:12,Card,3,0.5,7.0,0.0,0.0
Frank Martinez,2.75,2017-03-16 23:51:50,Card,1,0.2,3.5,0.95,0.0
Jeffrey Thomas,27.533333333333335,2017-01-13 13:59:46,Card,1,2.78,17.5,3.66,0.0
Travis Garcia,2.816666666666667,2017-03-15 06:40:13,Card,1,0.6,4.0,1.44,0.0
Richard Roth,5.666666666666667,2017-11-01 06:04:13,Card,1,0.66,5.5,1.26,0.0
Kerri Miller,8.416666666666666,2017-09-19 19:41:13,Cash,1,1.4,8.0,2.5,0.0
Krystal Ward,6.633333333333334,2017-02-22 15:53:45,Card,2,1.47,7.0,0.78,0.0
Kevin Simmons,5.9,2017-10-02 18:32:43,Card,1,0.62,5.5,1.46,0.0
Rose Rose,23.016666666666666,2017-12-02 22:05:18,Card,1,3.4,16.5,0.0,0.0
Lauren White,3.2666666666666666,2017-06-21 00:22:37,Cash,1,0.4,4.0,0.0,0.0
Daniel Neal,2.1,2017-10-15 10:33:44,Cash,1,0.41,3.5,0.86,0.0
Brittany Jimenez,8.566666666666666,2017-10-18 21:24:41,Card,1,1.7,8.5,1.95,0.0
Tara Williams,8.283333333333333,2017-02-20 06:55:27,Cash,1,2.08,8.5,2.32,0.0
Marie White,5.4,2017-09-08 03:05:01,Card,1,0.9,5.5,0.0,0.0
Pamela Ewing,4.516666666666667,2017-02-18 19:28:22,Card,5,1.05,5.5,0.0,0.0
Penny Ramirez,20.4,2017-04-27 21:32:33,Card,1,3.95,16.5,3.0,0.0
Ann Carter,18.083333333333332,2017-09-12 15:12:14,Cash,1,1.28,12.0,2.56,0.0
Patrick Edwards,11.383333333333333,2017-11-17 20:49:44,Cash,4,1.19,8.5,1.96,0.0
Joshua Reed,20.4,2017-02-12 18:15:10,Cash,1,3.6,16.0,4.2,0.0
Douglas Nelson,30.666666666666668,2017-11-04 12:08:23,Cash,1,3.06,19.0,2.5,0.0
Connor Frank,4.55,2017-09-01 12:49:03,Cash,5,0.84,5.0,1.45,0.0
Carrie Miles,6.3,2017-01-12 22:50:20,Card,2,1.19,6.5,1.25,0.0
Courtney Brown,14.933333333333334,2017-06-24 16:41:59,Card,1,2.1,11.5,1.2,0.0
Kendra Rush,13.95,2017-08-17 18:44:05,Card,2,1.46,10.5,3.69,0.0
Laura Kim,30.166666666666668,2017-01-06 10:45:03,Card,1,3.11,19.0,0.0,0.0
Margaret Stephens,5.966666666666667,2017-03-02 22:27:56,Cash,2,0.74,5.5,1.36,0.0
Jamie Kaufman,25.366666666666667,2017-03-17 08:29:26,Cash,1,3.68,17.0,0.0,0.0
Nicole Boyer,5.616666666666666,2017-01-13 20:45:11,Cash,1,1.0,6.0,0.0,0.0
Jessica Duncan,7.583333333333333,2017-01-16 21:29:57,Card,1,1.2,7.0,2.05,0.0
Alexander Welch,2.6166666666666667,2017-06-16 19:52:29,Card,1,0.67,4.0,1.16,0.0
Gregory Michael,7.033333333333333,2017-09-12 22:33:13,Cash,1,0.86,6.0,3.0,0.0
Mary Leonard,15.3,2017-04-22 15:45:37,Card,1,2.53,12.5,1.0,0.0
Holly Edwards,7.883333333333334,2017-02-16 18:21:16,Card,1,0.8,6.5,1.0,0.0
Anna Cunningham,14.616666666666667,2017-07-15 01:43:37,Cash,1,4.0,14.0,0.0,0.0
Victoria Hughes,1.3833333333333333,2017-12-27 18:38:31,Cash,1,0.52,3.5,1.06,0.0
Meghan Martin MD,16.333333333333332,2017-07-29 17:10:41,Card,2,1.8,11.5,3.0,0.0
Bruce Smith,8.283333333333333,2017-04-20 07:18:16,Cash,2,2.79,10.0,2.16,0.0
Marie White,6.25,2017-04-07 22:40:49,Cash,1,1.1,6.0,0.0,0.0
Jacob Cohen,31.083333333333332,2017-04-25 14:43:52,Card,1,2.5,19.0,3.95,0.0
Daniel Jones,31.016666666666666,2017-01-02 14:40:16,Cash,1,4.0,20.5,0.0,0.0
Christopher Lee,8.766666666666667,2017-10-24 10:21:08,Cash,1,1.7,8.0,2.2,0.0
Gerald Hensley Jr.,7.216666666666667,2017-12-23 00:43:02,Cash,1,1.39,7.0,0.0,0.0
Justin Chung,11.7,2017-11-01 00:49:38,Cash,1,2.7,11.0,1.85,0.0
Daniel West,20.583333333333332,2017-02-28 10:47:26,Card,2,1.45,13.0,2.76,0.0
Natasha Wells,19.983333333333334,2017-11-05 02:44:12,Card,4,2.6,15.0,4.85,0.0
Megan Thomas,6.25,2017-07-16 21:13:55,Card,1,2.22,8.0,1.86,0.0
James Lopez,1.4166666666666667,2017-05-28 17:25:39,Card,1,0.3,3.5,1.25,0.0
Dr. Cody Richardson,12.2,2017-07-06 08:55:35,Card,1,1.67,9.5,2.06,0.0
Devin Murphy,8.166666666666666,2017-06-05 00:02:13,Cash,1,1.6,7.5,0.0,0.0
Angel Roy,3.4,2017-05-25 04:20:37,Card,2,1.66,6.5,1.95,0.0
Jesus Garza,6.166666666666667,2017-02-10 12:02:49,Cash,1,0.9,6.0,1.35,0.0
Sue Norton,25.266666666666666,2017-06-06 23:01:11,Cash,1,4.98,20.5,4.36,0.0
Gerald Murphy,14.3,2017-05-05 22:35:42,Card,1,3.25,13.5,1.0,0.0
Laura Barron,32.71666666666667,2017-09-22 22:14:40,Card,1,5.0,24.5,5.15,0.0
Christine Lee,3.95,2017-12-06 18:53:32,Card,3,0.83,5.0,1.36,0.0
Samantha Edwards,21.916666666666668,2017-09-27 16:15:32,Card,1,3.13,14.5,0.0,0.0
Tina Byrd,9.233333333333333,2017-08-14 22:41:02,Card,5,2.52,9.5,2.7,0.0
Stephanie Jackson,3.2333333333333334,2017-09-30 23:05:50,Card,1,0.49,4.0,0.0,0.0
Chad Smith,9.116666666666667,2017-05-03 16:52:54,Cash,1,0.7,7.0,0.0,0.0
Alec Hunter,17.3,2017-02-19 03:31:35,Cash,1,3.9,15.5,1.0,0.0
John Rollins,11.55,2017-08-28 20:07:15,Cash,1,2.1,10.5,2.46,0.0
Tammie Palmer,22.1,2017-09-09 18:11:39,Card,1,5.77,21.0,0.0,0.0
Kimberly Sexton,12.866666666666667,2017-04-26 08:05:39,Cash,1,3.15,12.0,0.7,0.0
Mary Briggs,13.383333333333333,2017-01-16 17:04:46,Cash,1,1.3,9.5,0.0,0.0
Edward French,15.683333333333334,2017-03-20 21:57:53,Card,1,3.4,13.5,2.95,0.0
Patricia Robinson,6.916666666666667,2017-07-05 22:31:03,Cash,1,0.8,6.5,1.56,0.0
Jeffrey Douglas,3.15,2017-04-04 21:56:48,Card,2,0.9,5.0,0.0,0.0
Thomas Butler,15.583333333333334,2017-11-30 10:43:53,Card,2,1.8,11.0,0.0,0.0
James Smith,6.016666666666667,2017-06-03 10:56:00,Card,1,1.48,7.0,1.56,0.0
